fouls,corners,crosses,touches,tackles,interceptions,aerials_won,clearances,offsides,goal_kicks,throw_ins,long_balls,score,team,match_id,result,stadium,state,UF,matchweek,date,time,assists_sum_defense,penalty_kicks_made_sum_defense,penalty_kicks_attempted_sum_defense,shots_sum_defense,shots_on_target_sum_defense,yellow_cards_sum_defense,red_cards_sum_defense,fouls_commited_sum_defense,fouls_drawn_sum_defense,offsides_sum_defense,crosses_sum_defense,tackles_on_sum_defense,interceptions_sum_defense,own_goals_sum_defense,penalty_kicks_won_sum_defense,penalty_kicks_conceded_sum_defense,assists_mean_defense,penalty_kicks_made_mean_defense,penalty_kicks_attempted_mean_defense,shots_mean_defense,shots_on_target_mean_defense,yellow_cards_mean_defense,red_cards_mean_defense,fouls_commited_mean_defense,fouls_drawn_mean_defense,offsides_mean_defense,crosses_mean_defense,tackles_on_mean_defense,interceptions_mean_defense,own_goals_mean_defense,penalty_kicks_won_mean_defense,penalty_kicks_conceded_mean_defense,assists_sum_mid,penalty_kicks_made_sum_mid,penalty_kicks_attempted_sum_mid,shots_sum_mid,shots_on_target_sum_mid,yellow_cards_sum_mid,red_cards_sum_mid,fouls_commited_sum_mid,fouls_drawn_sum_mid,offsides_sum_mid,crosses_sum_mid,tackles_on_sum_mid,interceptions_sum_mid,own_goals_sum_mid,penalty_kicks_won_sum_mid,penalty_kicks_conceded_sum_mid,assists_mean_mid,penalty_kicks_made_mean_mid,penalty_kicks_attempted_mean_mid,shots_mean_mid,shots_on_target_mean_mid,yellow_cards_mean_mid,red_cards_mean_mid,fouls_commited_mean_mid,fouls_drawn_mean_mid,offsides_mean_mid,crosses_mean_mid,tackles_on_mean_mid,interceptions_mean_mid,own_goals_mean_mid,penalty_kicks_won_mean_mid,penalty_kicks_conceded_mean_mid,assists_sum_attack,penalty_kicks_made_sum_attack,penalty_kicks_attempted_sum_attack,shots_sum_attack,shots_on_target_sum_attack,yellow_cards_sum_attack,red_cards_sum_attack,fouls_commited_sum_attack,fouls_drawn_sum_attack,offsides_sum_attack,crosses_sum_attack,tackles_on_sum_attack,interceptions_sum_attack,own_goals_sum_attack,penalty_kicks_won_sum_attack,penalty_kicks_conceded_sum_attack,assists_mean_attack,penalty_kicks_made_mean_attack,penalty_kicks_attempted_mean_attack,shots_mean_attack,shots_on_target_mean_attack,yellow_cards_mean_attack,red_cards_mean_attack,fouls_commited_mean_attack,fouls_drawn_mean_attack,offsides_mean_attack,crosses_mean_attack,tackles_on_mean_attack,interceptions_mean_attack,own_goals_mean_attack,penalty_kicks_won_mean_attack,penalty_kicks_conceded_mean_attack
14.0,6.0,17.0,531,8.0,13.0,7.0,14.0,0.0,9.0,14.0,55.0,1,Santos,40,L,Allianz Parque,São Paulo,SP,5,2020-08-23,16:00,0,0,0,3,1,1,0,5,5,0,8,2,9,0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,1.0,1.0,0.0,1.6,0.4,1.8,0.0,,,0,0,0,4,1,3,1,6,8,0,2,4,3,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,1.0,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,,,0,0,0,3,0,0,0,3,7,0,7,0,3,0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,1.75,0.0,1.75,0.0,0.75,0.0,,
17.0,10.0,32.0,541,12.0,14.0,7.0,6.0,1.0,4.0,25.0,37.0,1,Bragantino,41,L,Estádio Nabi Abi Chedid,Bragança Paulista,,5,2020-08-23,16:00,0,0,0,3,0,0,1,10,5,0,18,5,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,1.6666666666666667,0.8333333333333334,0.0,3.0,0.8333333333333334,0.8333333333333334,0.0,,,1,0,0,8,1,2,0,5,7,0,9,2,8,0,0.0,0.0,0.2,0.0,0.0,1.6,0.2,0.4,0.0,1.0,1.4,0.0,1.8,0.4,1.6,0.0,,,0,0,0,4,1,0,0,2,6,1,5,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.5,1.5,0.25,1.25,0.0,0.25,0.0,,
18.0,3.0,8.0,587,28.0,12.0,11.0,22.0,2.0,14.0,21.0,64.0,2,Coritiba,41,W,Estádio Nabi Abi Chedid,Bragança Paulista,,5,2020-08-23,16:00,1,1,1,3,2,0,0,5,2,1,4,5,5,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0,,,0,0,0,2,1,0,0,11,7,1,4,11,7,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.8333333333333333,1.1666666666666667,0.16666666666666666,0.6666666666666666,1.8333333333333333,1.1666666666666667,0.0,,,0,0,0,2,1,0,0,2,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,,
23.0,6.0,12.0,610,19.0,16.0,16.0,9.0,1.0,6.0,20.0,50.0,0,Vasco da Gama,42,D,Estádio Club de Regatas Vasco da Gama,Rio de Janeiro,RJ,5,2020-08-23,16:00,0,0,0,2,0,2,0,9,6,0,2,5,8,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,1.8,1.2,0.0,0.4,1.0,1.6,0.0,,,0,0,0,4,1,1,0,7,6,0,1,2,4,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,2.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,,,0,0,0,4,2,2,0,7,5,1,10,3,5,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.1666666666666667,0.8333333333333334,0.16666666666666666,1.6666666666666667,0.5,0.8333333333333334,0.0,,
17.0,4.0,13.0,670,25.0,10.0,13.0,10.0,0.0,6.0,19.0,44.0,0,Grêmio,42,D,Estádio Club de Regatas Vasco da Gama,Rio de Janeiro,RJ,5,2020-08-23,16:00,0,0,0,2,1,0,0,7,7,0,6,9,6,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.75,1.75,0.0,1.5,2.25,1.5,0.0,,,0,0,0,12,3,2,0,7,14,0,8,8,4,0,0.0,0.0,0.0,0.0,0.0,1.5,0.375,0.25,0.0,0.875,1.75,0.0,1.0,1.0,0.5,0.0,,,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.5,0.0,0.0,,
21.0,0.0,14.0,667,12.0,12.0,10.0,8.0,1.0,5.0,16.0,56.0,0,Sport Recife,43,L,Estádio Adelmar da Costa Carvalho,Recife,PE,5,2020-08-23,19:00,0,0,0,2,1,2,0,6,8,0,8,4,7,0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,1.2,1.6,0.0,1.6,0.8,1.4,0.0,,,0,0,0,4,1,0,0,13,14,1,6,3,4,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,1.8571428571428572,2.0,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.0,,,0,0,0,4,0,0,0,2,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,,
25.0,3.0,13.0,576,13.0,5.0,7.0,18.0,0.0,10.0,12.0,50.0,1,São Paulo,43,W,Estádio Adelmar da Costa Carvalho,Recife,PE,5,2020-08-23,19:00,0,0,0,4,2,3,0,12,8,0,7,3,3,0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.6,0.0,2.4,1.6,0.0,1.4,0.6,0.6,0.0,,,0,0,0,5,1,0,0,7,9,0,6,4,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.4,1.8,0.0,1.2,0.8,0.4,0.0,,,1,0,0,2,1,0,0,6,2,0,1,4,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,,
21.0,6.0,15.0,530,20.0,12.0,21.0,28.0,1.0,7.0,21.0,53.0,2,Ceará,44,W,Estádio Castelão,Fortaleza,CE,5,2020-08-23,20:00,1,0,0,3,1,0,0,8,2,0,2,4,5,0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,2.0,0.5,0.0,0.5,1.0,1.25,0.0,,,1,0,0,4,2,1,0,10,5,0,12,8,7,0,0.0,0.0,0.125,0.0,0.0,0.5,0.25,0.125,0.0,1.25,0.625,0.0,1.5,1.0,0.875,0.0,,,0,0,0,4,1,0,0,3,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,
7.0,11.0,32.0,751,12.0,8.0,21.0,9.0,1.0,7.0,24.0,50.0,0,Bahia,44,L,Estádio Castelão,Fortaleza,CE,5,2020-08-23,20:00,0,0,0,5,1,0,0,1,2,0,6,1,5,0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,0.0,0.0,0.25,0.5,0.0,1.5,0.25,1.25,0.0,,,0,0,0,7,5,2,0,5,16,1,25,8,3,0,0.0,0.0,0.0,0.0,0.0,0.875,0.625,0.25,0.0,0.625,2.0,0.125,3.125,1.0,0.375,0.0,,,0,0,0,4,1,0,0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,
13.0,4.0,27.0,811,16.0,21.0,9.0,11.0,3.0,4.0,24.0,65.0,1,São Paulo,45,W,Estádio do Morumbi,São Paulo,SP,11,2020-08-26,19:00,0,0,0,3,0,2,0,8,4,0,12,5,11,0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.0,2.0,1.0,0.0,3.0,1.25,2.75,0.0,,,0,0,0,6,1,0,0,3,6,3,12,1,7,0,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0.0,0.0,0.375,0.75,0.375,1.5,0.125,0.875,0.0,,,0,0,0,7,4,0,0,2,4,0,4,3,3,0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.0,1.0,0.0,,
16.0,1.0,9.0,650,22.0,16.0,11.0,25.0,1.0,9.0,17.0,64.0,0,Atl Paranaense,45,L,Estádio do Morumbi,São Paulo,SP,11,2020-08-26,19:00,0,0,0,1,0,0,0,7,2,0,8,4,8,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.75,0.5,0.0,2.0,1.0,2.0,0.0,,,0,0,0,3,3,0,0,4,6,0,1,3,6,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,0.5,1.0,0.0,,,0,0,0,1,0,1,0,6,6,1,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.2,1.2,0.2,0.0,0.6,0.4,0.0,,
14.0,5.0,14.0,736,9.0,12.0,8.0,5.0,0.0,9.0,20.0,50.0,1,Corinthians,46,D,Arena Corinthians,São Paulo,SP,5,2020-08-26,21:30,0,0,0,3,2,0,0,6,4,0,10,4,7,0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,1.5,1.0,0.0,2.5,1.0,1.75,0.0,,,0,0,0,9,3,0,0,4,7,0,2,2,5,0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.6666666666666666,1.1666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0,,,0,0,0,9,2,0,0,4,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,2.25,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.0,0.0,,
12.0,1.0,8.0,567,14.0,10.0,16.0,19.0,5.0,12.0,17.0,74.0,1,Fortaleza,46,D,Arena Corinthians,São Paulo,SP,5,2020-08-26,21:30,0,0,0,1,0,1,0,3,4,3,2,4,3,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.75,1.0,0.75,0.5,1.0,0.75,0.0,,,0,0,0,9,2,1,0,6,6,2,4,6,6,0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.0,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.0,,,1,0,0,1,1,0,0,3,3,0,2,2,1,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.5,1.5,0.0,1.0,1.0,0.5,0.0,,
14.0,5.0,16.0,615,9.0,9.0,6.0,5.0,2.0,5.0,14.0,53.0,0,Botafogo (RJ),47,L,Estádio Nilton Santos,Rio de Janeiro,RJ,6,2020-08-29,17:00,0,0,0,2,1,0,0,3,7,0,14,2,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,1.75,0.0,3.5,0.5,1.25,0.0,,,0,0,0,2,2,1,0,6,5,0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1.0,0.8333333333333334,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,,,0,0,0,4,1,2,0,5,10,2,2,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,1.25,2.5,0.5,0.5,0.5,0.0,0.0,,
24.0,3.0,4.0,651,12.0,10.0,13.0,26.0,2.0,5.0,12.0,70.0,2,Internacional,47,W,Estádio Nilton Santos,Rio de Janeiro,RJ,6,2020-08-29,17:00,1,0,0,0,0,0,0,8,3,0,1,1,7,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.0,0.2,0.2,1.4,0.0,,,0,0,0,2,0,0,0,8,1,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.5,0.25,0.0,,,1,0,0,5,4,1,0,8,9,2,3,5,2,0,0.0,0.0,0.25,0.0,0.0,1.25,1.0,0.25,0.0,2.0,2.25,0.5,0.75,1.25,0.5,0.0,,
19.0,2.0,9.0,631,13.0,21.0,10.0,8.0,1.0,6.0,21.0,47.0,2,Fluminense,48,W,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,6,2020-08-29,19:00,1,0,0,2,0,1,0,6,3,1,3,4,10,0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,1.2,0.6,0.2,0.6,0.8,2.0,0.0,,,1,0,0,8,1,1,0,10,10,0,6,4,10,0,0.0,0.0,0.14285714285714285,0.0,0.0,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.0,1.4285714285714286,1.4285714285714286,0.0,0.8571428571428571,0.5714285714285714,1.4285714285714286,0.0,,,0,0,0,2,2,2,0,3,2,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,,
16.0,4.0,14.0,686,17.0,11.0,16.0,11.0,1.0,8.0,17.0,49.0,1,Vasco da Gama,48,L,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,6,2020-08-29,19:00,0,0,0,1,0,0,0,7,2,0,3,4,5,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.75,0.5,0.0,0.75,1.0,1.25,0.0,,,0,0,0,3,1,1,0,6,9,1,5,7,6,0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,1.2,1.8,0.2,1.0,1.4,1.2,0.0,,,0,0,0,5,3,0,1,3,5,0,6,3,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.6,1.0,0.0,1.2,0.6,0.0,0.0,,
15.0,8.0,23.0,609,10.0,7.0,8.0,11.0,1.0,6.0,19.0,43.0,1,Bahia,49,D,Estádio Governador Roberto Santos,Salvador,,6,2020-08-29,19:00,0,0,0,1,0,0,0,3,6,0,14,6,4,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,1.5,0.0,3.5,1.5,1.0,0.0,,,0,0,0,7,1,2,0,11,8,1,8,2,3,0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.25,0.0,1.375,1.0,0.125,1.0,0.25,0.375,0.0,,,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,,
16.0,2.0,10.0,632,19.0,10.0,16.0,22.0,4.0,2.0,20.0,59.0,1,Palmeiras,49,D,Estádio Governador Roberto Santos,Salvador,,6,2020-08-29,19:00,0,0,0,1,0,0,0,3,5,0,0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,1.25,0.0,0.0,1.25,1.25,0.0,,,1,0,0,7,5,2,0,11,8,3,10,2,5,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,1.2222222222222223,0.8888888888888888,0.3333333333333333,1.1111111111111112,0.2222222222222222,0.5555555555555556,0.0,,,0,0,0,3,0,0,0,2,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,,
22.0,3.0,16.0,725,12.0,9.0,13.0,14.0,0.0,8.0,28.0,90.0,3,Fortaleza,50,W,Estádio Castelão,Fortaleza,CE,6,2020-08-29,21:00,1,0,0,2,2,1,0,7,3,0,9,7,5,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1.1666666666666667,0.5,0.0,1.5,1.1666666666666667,0.8333333333333334,0.0,,,2,0,0,8,3,1,0,14,5,0,7,5,5,0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.5,0.16666666666666666,0.0,2.3333333333333335,0.8333333333333334,0.0,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.0,,,0,0,0,3,2,0,0,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,
10.0,4.0,15.0,545,16.0,7.0,7.0,15.0,1.0,7.0,13.0,39.0,0,Bragantino,50,L,Estádio Castelão,Fortaleza,CE,6,2020-08-29,21:00,0,0,0,2,0,2,1,6,1,0,5,2,6,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,1.2,0.2,0.0,1.0,0.4,1.2,0.0,,,0,0,0,1,0,0,0,1,10,0,6,4,1,0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,1.6666666666666667,0.0,1.0,0.6666666666666666,0.16666666666666666,0.0,,,0,0,0,3,2,0,0,3,8,1,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.75,2.0,0.25,1.0,1.0,0.0,0.0,,
16.0,7.0,25.0,628,9.0,9.0,11.0,7.0,2.0,6.0,19.0,53.0,2,São Paulo,51,W,Estádio do Morumbi,São Paulo,SP,6,2020-08-30,11:00,0,0,0,0,0,0,0,7,6,0,10,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.0,2.0,1.0,1.0,0.0,,,1,0,0,8,2,1,0,5,11,1,11,1,3,0,0.0,0.0,0.16666666666666666,0.0,0.0,1.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,1.8333333333333333,0.16666666666666666,1.8333333333333333,0.16666666666666666,0.5,0.0,,,0,0,0,6,3,2,0,4,8,1,4,3,1,0,0.0,0.0,0.0,0.0,0.0,1.5,0.75,0.5,0.0,1.0,2.0,0.25,1.0,0.75,0.25,0.0,,
22.0,4.0,11.0,537,20.0,10.0,14.0,21.0,1.0,10.0,16.0,50.0,1,Corinthians,51,L,Estádio do Morumbi,São Paulo,SP,6,2020-08-30,11:00,0,0,0,1,1,0,0,8,5,0,4,3,5,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,2.0,1.25,0.0,1.0,0.75,1.25,0.0,,,1,0,0,3,1,0,0,13,10,1,5,8,5,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,1.8571428571428572,1.4285714285714286,0.14285714285714285,0.7142857142857143,1.1428571428571428,0.7142857142857143,0.0,,,0,0,0,3,3,0,0,2,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.5,0.75,0.0,0.5,0.0,0.0,0.0,,
14.0,9.0,20.0,619,14.0,17.0,5.0,4.0,5.0,5.0,19.0,44.0,0,Santos,52,L,Estádio Urbano Caldeira,Santos,SP,6,2020-08-30,16:00,0,0,0,7,1,2,0,4,5,0,5,4,9,0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.4,0.0,0.8,1.0,0.0,1.0,0.8,1.8,0.0,,,0,0,0,4,0,2,0,6,10,1,2,4,8,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,1.2,2.0,0.2,0.4,0.8,1.6,0.0,,,0,0,0,11,4,1,0,4,11,4,13,1,0,0,0.0,0.0,0.0,0.0,0.0,2.75,1.0,0.25,0.0,1.0,2.75,1.0,3.25,0.25,0.0,0.0,,
26.0,2.0,8.0,564,15.0,15.0,13.0,16.0,1.0,11.0,17.0,57.0,1,Flamengo,52,W,Estádio Urbano Caldeira,Santos,SP,6,2020-08-30,16:00,0,0,0,1,1,3,0,5,0,0,1,5,5,0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,,,1,0,0,3,1,3,0,22,12,0,7,2,10,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,3.142857142857143,1.7142857142857142,0.0,1.0,0.2857142857142857,1.4285714285714286,0.0,,,0,0,0,6,4,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
14.0,5.0,16.0,731,20.0,7.0,20.0,18.0,0.0,12.0,17.0,68.0,1,Coritiba,53,W,Estádio Major Antônio Couto Pereira,Curitiba,PR,6,2020-08-30,16:00,0,1,1,4,1,1,0,4,4,0,9,2,2,0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,1.5,0.3333333333333333,0.3333333333333333,0.0,,,0,0,0,4,1,0,0,8,11,0,6,10,5,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,1.1428571428571428,1.5714285714285714,0.0,0.8571428571428571,1.4285714285714286,0.7142857142857143,0.0,,,0,0,0,5,1,0,0,2,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,1.0,1.5,0.0,0.5,0.0,0.0,0.0,,
19.0,2.0,24.0,555,20.0,16.0,10.0,12.0,1.0,5.0,24.0,61.0,0,Sport Recife,53,L,Estádio Major Antônio Couto Pereira,Curitiba,PR,6,2020-08-30,16:00,0,0,0,1,0,1,0,4,3,0,16,5,13,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.6,0.0,3.2,1.0,2.6,0.0,,,0,0,0,3,0,1,0,8,8,0,5,7,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,1.3333333333333333,1.3333333333333333,0.0,0.8333333333333334,1.1666666666666667,0.3333333333333333,0.0,,,0,0,0,3,2,1,0,6,3,1,4,3,1,0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.0,1.5,0.75,0.25,1.0,0.75,0.25,0.0,,
16.0,4.0,18.0,562,14.0,13.0,17.0,14.0,1.0,6.0,33.0,53.0,0,Atl Goianiense,54,L,Estádio Olímpico Pedro Ludovico Teixeira,Goiânia,GO,6,2020-08-30,18:00,0,0,0,3,0,0,0,5,4,0,12,5,7,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.8,0.0,2.4,1.0,1.4,0.0,,,0,0,0,8,3,0,1,5,5,1,4,3,6,0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.0,,,0,0,0,2,0,1,0,6,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,2.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,
11.0,4.0,17.0,503,21.0,11.0,18.0,21.0,2.0,12.0,26.0,68.0,2,Ceará,54,W,Estádio Olímpico Pedro Ludovico Teixeira,Goiânia,GO,6,2020-08-30,18:00,0,0,0,1,0,1,0,3,8,0,5,3,8,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.75,2.0,0.0,1.25,0.75,2.0,0.0,,,1,0,0,11,4,1,0,6,7,1,12,7,3,0,0.0,0.0,0.14285714285714285,0.0,0.0,1.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,0.8571428571428571,1.0,0.14285714285714285,1.7142857142857142,1.0,0.42857142857142855,0.0,,,0,0,0,3,2,0,0,2,2,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,,
22.0,2.0,9.0,411,18.0,16.0,22.0,26.0,4.0,10.0,14.0,39.0,1,Ceará,55,W,Estádio Castelão,Fortaleza,CE,7,2020-09-02,19:00,0,0,0,1,1,0,0,10,5,0,2,7,5,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,1.0,0.0,0.4,1.4,1.0,0.0,,,1,0,0,6,3,2,0,10,12,4,6,6,11,0,0.0,0.0,0.125,0.0,0.0,0.75,0.375,0.25,0.0,1.25,1.5,0.5,0.75,0.75,1.375,0.0,,,0,0,0,2,0,0,0,3,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.5,0.5,0.0,,
